student_id,student_first_name,student_last_name,student_gender,student_geo_latitude,student_geo_longitude,student_travel_time_minutes,student_travel_distance_km,student_future_school_id,student_class_id
2072,Sebastian,Krüger,M,52.322,20.809,26,15.65,16,70
2073,Witold,Krzywoń,M,52.299,21.157,28,12.76,17,70
2074,Ryszard,Witas,M,52.334,20.894,34,12.01,4,70
2075,Mariusz,Szajner,M,52.298,20.862,20,11.81,2,70
2076,Urszula,Sadoch,F,52.111,20.974,29,5.78,8,70
2077,Eryk,Czura,M,52.289,20.815,33,13.71,4,70
2078,Marcel,Cierpka,M,52.187,20.865,22,7.39,17,70
2079,Malwina,Giża,F,52.025,20.629,36,27.27,14,70
2080,Leon,Cukier,M,52.274,21.09,20,8.21,13,70
2081,Alan,Komander,M,52.306,20.928,29,8.9,8,70
2082,Sonia,Łokietek,F,52.261,20.872,23,9.42,5,70
2083,Paweł,Okraska,M,52.202,21.124,23,6.33,4,70
2084,Alex,Palus,M,52.073,20.742,30,19.22,2,70
2085,Sonia,Gebauer,F,52.289,21.459,24,27.42,12,70
2086,Tola,Cyroń,F,52.386,20.825,25,18.04,15,70
2087,Janina,Pacholczak,F,52.308,21.177,39,14.24,10,70
2088,Mikołaj,Bartela,M,52.241,21.01,24,2.54,18,70
2089,Tola,Sorbian,F,52.259,21.297,28,17.82,18,70
2090,Jędrzej,Gajcy,M,52.185,21.213,32,11.41,15,70
2091,Karina,Dyda,F,52.325,21.282,23,20.33,14,70
2092,Marcel,Ostapiuk,M,52.214,21.082,40,4.78,8,70
2093,Leon,Włodarz,M,52.307,20.85,29,12.86,11,70
2094,Fryderyk,Szkoła,M,52.27,20.78,25,14.49,13,70
2095,Kazimierz,Sudak,M,52.269,21.213,29,14.1,19,70
2096,Marianna,Korek,F,52.171,21.193,28,11.06,5,70
2097,Elżbieta,Kabza,F,52.198,21.114,22,5.78,12,70
2098,Juliusz,Kruś,M,52.224,21.017,22,2.03,19,70
2099,Eryk,Lizurej,M,52.161,21.007,20,2.27,19,70
2100,Dorota,Huber,F,52.168,21.126,31,7.9,13,70
2101,Kajetan,Tadeusiak,M,52.027,20.664,38,25.47,4,71
2102,Fryderyk,Hadała,M,52.212,21.062,20,3.69,16,71
2103,Nataniel,Andrejczuk,M,52.303,21.183,21,14.32,2,71
2104,Stanisław,Bacia,M,52.08,21.012,22,6.62,11,71
2105,Wojciech,Staśko,M,52.379,21.131,40,15.52,9,71
2106,Michał,Herbut,M,52.046,20.988,34,8.3,17,71
2107,Kamila,Kasper,F,51.989,21.41,22,31.03,19,71
2108,Aleks,Kurach,M,52.357,21.188,30,17.24,12,71
2109,Adam,Frydel,M,52.143,20.872,22,9.25,18,71
2110,Apolonia,Zioła,F,52.245,20.913,33,6.59,11,71
2111,Radosław,Zapaśnik,M,52.213,20.911,21,5.1,8,71
2112,Mariusz,Mitera,M,52.146,20.527,20,26.34,5,71
2113,Nikodem,Gozdur,M,52.221,21.338,36,17.92,8,71
2114,Paweł,Prawdzik,M,52.119,20.766,30,15.72,6,71
2115,Michał,Jałowiec,M,52.038,20.816,32,17.28,5,71
2116,Cezary,Chlipała,M,52.181,20.809,29,10.5,13,71
2117,Bruno,Pernak,M,52.198,21.017,26,0.98,5,71
2118,Nicole,Małocha,M,52.418,21.205,38,21.19,20,71
2119,Ernest,Samol,M,52.257,20.933,26,6.2,15,71
2120,Franciszek,Osica,M,52.113,21.067,22,7.68,16,71
2121,Kaja,Kuffel,F,52.37,21.292,27,23.1,14,71
2122,Dorota,Woroch,F,52.146,20.924,38,6.54,12,71
2123,Bartek,Osipowicz,M,52.071,21.243,20,18.62,6,71
2124,Eryk,Siudek,M,52.169,21.416,35,22.38,4,71
2125,Sylwia,Gromala,F,51.994,20.884,39,16.11,12,71
2126,pani,Anna,M,52.163,21.114,26,7.57,15,71
2127,Olgierd,Michnik,M,52.244,21.019,24,3.19,17,71
2128,Jacek,Pinda,M,52.296,21.326,20,21.11,11,71
2129,Malwina,Sidorczuk,F,52.25,20.76,20,14.49,17,71
2130,Juliusz,Figat,M,52.237,21.187,36,11.19,8,71
2131,Karina,Szwałek,F,52.229,20.992,24,1.89,14,72
2132,Paweł,Gawliczek,M,52.24,21.034,26,3.69,16,72
2133,Karol,Krzempek,M,52.408,20.994,33,10.7,16,72
2134,Olaf,Tabisz,M,52.157,21.087,24,6.48,10,72
2135,Ewa,Pakos,F,52.221,20.777,34,12.2,3,72
2136,Olga,Tecław,F,52.07,20.663,40,23.33,13,72
2137,Iwo,Podsiedlik,M,52.089,20.808,29,15.14,5,72
2138,Mateusz,Latacz,M,52.037,21.245,33,20.43,12,72
2139,Marcin,Zadka,M,52.331,21.172,27,15.17,5,72
2140,Adam,Sadlik,M,52.139,21.166,40,11.36,7,72
2141,Sara,Wośko,F,52.023,21.095,38,13.63,1,72
2142,Roksana,Fidor,F,52.254,21.102,35,7.76,13,72
2143,Tymon,Dudkowiak,M,52.17,21.181,30,10.56,6,72
2144,Adrianna,Czesak,F,52.2,20.798,40,10.11,4,72
2145,Mariusz,Hetmańczyk,M,52.207,20.858,26,7.44,7,72
2146,Ksawery,Żółkiewicz,M,52.214,21.101,23,5.75,13,72
2147,Karina,Dobroń,F,52.164,20.996,28,2.04,14,72
2148,Wojciech,Jarmuła,M,52.339,21.294,31,21.67,14,72
2149,Adrianna,Choina,F,52.183,20.99,39,1.37,4,72
2150,Malwina,Skalik,F,52.135,21.231,23,14.81,1,72
2151,Marika,Obarzanek,F,52.366,20.87,34,14.81,13,72
2152,Jędrzej,Malcher,M,52.234,21.015,39,2.45,2,72
2153,Tobiasz,Danel,M,52.288,21.35,23,21.88,3,72
2154,Marek,Goska,M,52.133,20.96,36,5.33,12,72
2155,Radosław,Denkiewicz,M,52.036,20.809,40,17.75,14,72
2156,Tomasz,Zmuda,M,52.154,21.165,26,10.55,9,72
2157,Konrad,Rzucidło,M,52.148,20.964,34,4.43,9,72
2158,Monika,Dorna,F,52.159,21.073,34,5.71,13,72
2159,Jan,Jachimczak,M,52.366,21.441,32,30.33,2,72
2160,Karina,Gebauer,F,52.23,21.19,23,10.98,10,72
2161,Gustaw,Kulus,M,52.152,20.968,37,3.99,1,73
2162,Inga,Kazek,F,52.123,20.964,27,5.66,5,73
2163,Rozalia,Rosłon,F,52.179,21.114,32,6.73,18,73
2164,Ksawery,Politowicz,M,52.135,20.568,39,24.84,18,73
2165,Jan,Franków,M,52.17,20.903,34,6.34,4,73
2166,Maks,Pruchnik,M,52.275,20.786,28,14.47,15,73
2167,Adam,Wojak,M,52.269,21.369,26,21.87,3,73
2168,Marcel,Teter,M,52.304,21.275,38,18.97,13,73
2169,Jędrzej,Fronczek,M,52.267,20.781,21,14.29,14,73
2170,Mikołaj,Gapys,M,52.038,21.336,26,24.9,19,73
2171,Daniel,Muskała,M,52.33,20.844,20,14.32,12,73
2172,Adrianna,Wołkowicz,F,52.184,20.797,26,10.92,1,73
2173,Ernest,Ochał,M,52.131,21.043,36,5.6,20,73
2174,Marcin,Superson,M,52.19,20.759,29,12.57,3,73
2175,Daniel,Gumuła,M,52.127,21.165,26,11.92,13,73
2176,Janina,Podgórna,F,52.182,20.791,22,11.37,5,73
2177,Norbert,Antoń,M,52.039,21.302,31,23.14,5,73
2178,Agnieszka,Szczudło,F,52.132,21.008,26,3.76,20,73
2179,Marcin,Duczek,M,52.072,21.039,34,8.35,5,73
2180,Alan,Turlej,M,52.291,21.236,34,16.36,15,73
2181,Angelika,Kuliberda,F,51.943,21.334,35,29.57,10,73
2182,Patryk,Migała,M,52.44,21.053,40,14.66,20,73
2183,Kamila,Grab,F,52.237,20.805,23,11.59,2,73
2184,Marcel,Dusik,M,52.319,20.809,36,15.49,8,73
2185,Dominik,Grygorcewicz,M,52.165,21.282,36,15.85,14,73
2186,Emil,Kononowicz,M,52.173,20.939,33,4.37,7,73
2187,Nataniel,Ośka,M,52.347,21.015,40,8.08,5,73
2188,Stanisław,Szatko,M,52.112,21.016,23,5.17,20,73
2189,Cyprian,Bzymek,M,52.299,20.923,40,8.81,3,73
2190,Emil,Kawiak,M,52.062,20.857,31,14.06,5,73
2191,Ksawery,Joszko,M,52.107,21.394,35,24.31,19,74
2192,Oliwier,Gamrat,M,52.16,21.229,31,13.44,12,74
2193,Maksymilian,Kochel,M,51.9,20.847,20,22.67,8,74
2194,Daniel,Orwat,M,52.334,20.982,34,7.62,12,74
2195,Kornel,Rozmiarek,M,52.227,21.144,25,8.57,4,74
2196,Marianna,Głowiak,F,52.292,21.239,28,16.54,14,74
2197,Patryk,Kleinschmidt,M,52.166,20.814,27,10.98,4,74
2198,Maurycy,Olszyna,M,52.106,20.864,29,11.51,6,74
2199,Damian,Dydak,M,52.253,20.857,38,9.81,17,74
2200,Witold,Strzała,M,52.313,21.058,23,8.54,17,74
2201,Leon,Smyl,M,52.234,21.148,27,9.1,1,74
2202,Adrianna,Wacławiak,F,52.182,21.095,22,5.66,2,74
2203,Angelika,Malisz,F,52.227,21.425,32,22.61,1,74
2204,Ada,Linda,F,52.269,20.94,40,6.45,2,74
2205,Elżbieta,Dmoch,F,52.152,21.156,23,10.18,2,74
2206,Tobiasz,Staręga,M,52.104,20.738,36,17.88,3,74
2207,Rafał,Meler,M,52.32,20.997,31,6.16,20,74
2208,Sara,Morek,F,52.272,21.316,32,19.4,14,74
2209,Krystyna,Wydmuch,F,52.182,21.034,27,2.6,2,74
2210,Jakub,Kadela,M,52.141,21.299,32,17.93,19,74
2211,Aleks,Pytko,M,52.256,21.144,22,10.0,6,74
2212,Liwia,Smal,F,52.255,21.076,20,6.55,10,74
2213,Bianka,Ufnal,F,52.461,21.178,23,21.96,14,74
2214,Jerzy,Tereszkiewicz,M,52.376,20.804,33,18.55,10,74
2215,Karol,Teterycz,M,52.257,20.827,20,11.52,2,74
2216,Blanka,Dukat,F,52.09,21.169,31,13.95,9,74
2217,Mariusz,Truchan,M,52.106,21.185,40,13.98,7,74
2218,Inga,Żołnierczyk,F,52.08,21.125,32,12.22,5,74
2219,Stefan,Kuska,M,52.092,20.98,21,6.42,18,74
2220,Mikołaj,Staś,M,52.333,21.144,25,13.85,5,74
2221,Monika,Dybał,F,52.356,20.938,34,10.9,9,75
2222,Paweł,Kabala,M,52.228,20.588,35,22.01,14,75
2223,Agnieszka,Banek,F,52.271,21.329,30,19.99,18,75
2224,Inga,Rzucidło,F,52.171,20.702,29,16.34,7,75
2225,Adam,Anders,M,52.226,21.094,37,5.99,14,75
2226,Róża,Skrobot,F,52.119,21.088,20,8.45,1,75
2227,Róża,Ceynowa,F,52.216,20.961,27,2.72,6,75
2228,Piotr,Dziuban,M,52.166,21.062,31,4.77,8,75
2229,Elżbieta,Breguła,F,52.287,21.003,33,4.48,10,75
2230,Aleksander,Domurad,M,52.269,21.215,34,14.16,1,75
2231,Adrian,Kawiak,M,52.125,21.104,30,8.95,15,75
2232,Jerzy,Kuk,M,52.255,21.149,25,10.19,15,75
2233,Kamila,Tuzimek,F,52.133,20.912,32,7.76,6,75
2234,Borys,Pacholak,M,52.302,20.993,35,5.44,19,75
2235,Łukasz,Zębik,M,52.267,20.886,35,9.03,20,75
2236,Alan,Bronka,M,52.225,20.928,27,4.86,16,75
2237,Kamila,Szumiec,F,52.254,20.782,32,13.59,15,75
2238,Lidia,Skolik,F,52.235,20.866,32,8.46,7,75
2239,Grzegorz,Radke,M,52.189,21.372,28,19.13,4,75
2240,Franciszek,Grzegorzak,M,52.131,20.866,22,10.17,9,75
2241,Marcelina,Zaborek,F,52.121,20.776,32,15.14,10,75
2242,Kalina,Rajchel,F,52.141,21.098,25,7.83,3,75
2243,Cezary,Szpara,M,52.263,21.02,27,4.14,7,75
2244,Patryk,Piwek,M,51.98,20.93,35,14.47,6,75
2245,Leonard,Janiuk,M,52.25,20.884,33,8.31,18,75
2246,Marcelina,Bisaga,F,52.34,21.278,23,20.89,13,75
2247,Dariusz,Mitera,M,52.178,21.407,20,21.44,18,75
2248,Cyprian,Myga,M,52.178,21.174,30,9.81,11,75
2249,Juliusz,Koleśnik,M,52.303,21.152,39,12.74,19,75
2250,Olga,Mirga,F,52.179,20.811,37,10.51,5,75
2251,Nela,Drwięga,F,52.197,21.223,32,11.32,5,76
2252,Sara,Matraszek,F,52.046,21.048,39,10.09,18,76
2253,Ewa,Honkisz,F,52.134,21.357,28,21.14,1,76
2254,Ada,Praczyk,F,52.21,21.287,24,14.86,18,76
2255,Urszula,Sadlik,F,52.27,21.218,23,14.4,17,76
2256,Rozalia,Matulewicz,F,52.181,20.805,22,10.71,11,76
2257,Hubert,Kuchciak,M,52.34,20.928,26,10.58,18,76
2258,Ryszard,Roś,M,52.131,20.962,38,5.32,19,76
2259,Jeremi,Godzik,M,52.219,21.228,28,12.34,9,76
2260,Melania,Wasil,F,52.043,20.838,37,15.96,17,76
2261,Anita,Strug,F,52.174,20.977,37,2.47,2,76
2262,Jacek,Leśna,M,52.059,21.184,20,16.24,4,76
2263,Jerzy,Jędrasiak,M,52.362,20.923,30,11.93,13,76
2264,Olaf,Wójt,M,52.272,21.435,31,25.32,16,76
2265,Przemysław,Pokrzywa,M,52.338,20.959,26,8.91,4,76
2266,Piotr,Brzęk,M,52.17,21.227,40,12.88,8,76
2267,Maurycy,Stypa,M,52.271,21.258,40,16.48,11,76
2268,Ada,Gałat,F,52.115,20.663,23,21.07,18,76
2269,Oskar,Dynak,M,52.281,21.103,34,9.21,20,76
2270,Witold,Roszkiewicz,M,52.422,21.044,37,13.31,9,76
2271,Dariusz,Szumna,M,52.275,20.984,33,4.55,6,76
2272,Juliusz,Dunal,M,52.086,21.274,24,19.39,19,76
2273,Kaja,Knapek,F,52.059,21.077,26,10.93,9,76
2274,Nela,Bakalarczyk,F,52.287,21.185,36,13.6,10,76
2275,Dawid,Dela,M,52.17,20.831,20,9.93,8,76
2276,Arkadiusz,Otremba,M,52.315,21.061,27,8.76,17,76
2277,Michał,Kiliszek,M,52.186,20.848,29,8.34,20,76
2278,Emil,Kołsut,M,52.236,21.214,24,12.47,9,76
2279,Ewelina,Makulec,F,52.106,20.957,36,6.84,9,76
2280,Nataniel,Cymer,M,51.89,20.858,39,22.58,14,76
2281,Sebastian,Gołek,M,52.071,20.887,25,12.07,12,77
2282,Adrian,Dukat,M,52.301,21.131,22,11.62,8,77
2283,Emil,Trzop,M,52.292,21.227,36,15.98,16,77
2284,Liwia,Związek,F,52.305,21.234,26,16.98,7,77
2285,Mariusz,Strzyż,M,51.997,20.794,23,20.4,12,77
2286,Apolonia,Skała,F,52.027,20.962,34,10.58,14,77
2287,Sylwia,Lament,F,52.227,20.98,30,2.35,2,77
2288,Marek,Feliksiak,M,52.217,21.258,30,13.74,14,77
2289,Aniela,Tyka,F,52.276,20.874,24,10.1,9,77
2290,Sonia,Kubiaczyk,F,52.135,20.92,35,7.25,16,77
2291,Jędrzej,Ruman,M,52.232,20.965,32,3.37,5,77
2292,Nataniel,Ludwiniak,M,52.283,20.978,27,5.26,5,77
2293,Bruno,Zimmer,M,52.279,20.605,29,23.72,13,77
2294,Stanisław,Mich,M,52.187,21.076,29,4.49,12,77
2295,Alan,Prochownik,M,52.112,21.156,34,12.18,18,77
2296,Ida,Gzyl,F,52.191,20.93,32,3.93,10,77
2297,Alan,Kajdas,M,52.207,21.201,37,10.42,15,77
2298,Dagmara,Gołoś,F,51.992,20.946,30,13.12,6,77
2299,Agnieszka,Graboś,F,52.192,20.827,40,9.05,9,77
2300,Wojciech,Mućka,M,52.082,20.995,21,6.12,10,77
2301,Natasza,Kiwior,F,52.16,21.365,36,20.29,8,77
2302,Piotr,Bernatowicz,M,52.281,20.993,21,4.42,18,77
2303,Juliusz,Nieścioruk,M,52.208,20.944,37,3.24,19,77
2304,Hubert,Gogola,M,52.361,21.098,40,12.93,14,77
2305,Bartek,Feliksiak,M,52.31,21.046,23,7.81,19,77
2306,Alex,Roszko,M,52.167,21.311,32,17.2,15,77
2307,Cyprian,Godyń,M,52.177,20.87,22,7.68,6,77
2308,Julian,Brygoła,M,52.161,21.134,31,8.64,1,77
2309,Aleksander,Siekierka,M,52.215,21.006,32,1.02,17,77
2310,Lidia,Pawliczek,F,52.023,21.185,22,18.07,2,77
2311,Maurycy,Lampa,M,52.2,21.318,26,15.92,9,78
2312,Piotr,Rudzik,M,52.151,21.141,34,9.5,7,78
2313,Klara,Michalkiewicz,F,52.293,21.155,31,12.36,7,78
2314,Jacek,Ciarka,M,52.128,20.883,33,9.44,20,78
2315,Tomasz,Gębura,M,52.201,20.89,33,5.52,6,78
2316,Maurycy,Sudak,M,52.286,20.952,24,6.71,3,78
2317,Sonia,Gębura,F,52.278,21.04,35,5.93,9,78
2318,Błażej,Głowienka,M,52.367,20.688,25,23.95,3,78
2319,Liwia,Ruman,F,52.205,20.926,32,3.92,12,78
2320,Sonia,Tadych,F,52.139,20.768,33,14.64,14,78
2321,Aleksander,Parzonka,M,52.136,21.371,32,21.74,12,78
2322,Arkadiusz,Zys,M,52.307,20.939,22,8.41,20,78
2323,Kalina,Andrukiewicz,F,52.106,21.017,30,5.56,4,78
2324,Blanka,Szela,F,52.391,20.945,23,12.3,17,78
2325,Alan,Posłuszna,M,52.123,20.825,22,12.57,6,78
2326,Dagmara,Orwat,F,52.196,21.18,25,9.2,9,78
2327,Norbert,Szyjka,M,52.061,21.006,22,7.24,20,78
2328,Kamila,Babij,F,52.07,20.871,28,12.98,15,78
2329,Maksymilian,Ficoń,M,52.112,20.63,39,22.91,1,78
2330,Maciej,Patora,M,52.223,20.937,39,4.3,1,78
2331,Błażej,Mularz,M,52.099,20.888,30,10.64,5,78
2332,Łukasz,Młynarz,M,52.082,20.91,34,10.4,4,78
2333,Eliza,Łaszczyk,F,52.278,21.1,34,8.91,6,78
2334,Lidia,Wocial,F,52.146,21.4,20,22.67,10,78
2335,Anastazja,Romaniak,F,52.065,20.934,22,10.02,20,78
2336,Bruno,Mirga,M,52.156,20.837,32,10.36,9,78
2337,Stefan,Gawłowicz,M,52.158,20.819,26,11.15,17,78
2338,Klara,Kik,F,52.006,21.17,31,18.16,19,78
2339,Eryk,Czajor,M,52.0,21.317,22,25.85,13,78
2340,Blanka,Zięciak,F,52.127,21.221,28,14.72,9,78
2341,Rafał,Bugiel,M,52.262,20.663,32,19.93,19,79
2342,Aurelia,Barankiewicz,F,52.185,20.704,24,15.57,19,79
2343,Marianna,Kutera,F,52.073,21.082,31,10.48,6,79
2344,Bianka,Dziedzina,F,51.951,21.162,40,20.57,17,79
2345,Piotr,Chmielak,M,52.177,21.198,23,11.07,15,79
2346,Fabian,Solnica,M,52.29,21.235,27,16.25,8,79
2347,Urszula,Czuryło,F,52.282,21.029,24,5.59,14,79
2348,Aleks,Gwizdek,M,52.104,21.16,24,12.83,2,79
2349,Kazimierz,Kudełka,M,52.129,21.095,34,8.29,14,79
2350,Janina,Gniewek,F,52.227,21.07,25,4.84,17,79
2351,Anastazja,Tusk,F,52.208,21.408,37,20.81,2,79
2352,Eryk,Grzegorzak,M,52.272,21.048,28,5.98,2,79
2353,Elżbieta,Cibor,F,51.977,20.889,32,16.69,9,79
2354,Rafał,Kudlak,M,52.203,21.116,39,5.97,8,79
2355,Kajetan,Sołoducha,M,52.204,21.068,39,3.56,11,79
2356,Ada,Tadla,F,52.243,21.153,22,9.82,13,79
2357,Józef,Jeske,M,52.319,20.74,40,18.98,10,79
2358,Jerzy,Janc,M,52.318,20.475,23,32.15,2,79
2359,Hubert,Fojt,M,52.208,21.144,27,7.63,10,79
2360,Maks,Sommer,M,52.286,20.982,26,5.2,8,79
2361,Gustaw,Kruzel,M,52.104,20.799,24,14.82,2,79
2362,Piotr,Kamieniak,M,52.146,20.97,40,4.19,8,79
2363,Gustaw,Madajczyk,M,52.107,20.982,29,5.54,18,79
2364,Sara,Żołnierczyk,F,52.254,21.177,23,11.52,12,79
2365,Dominik,Błaszyk,M,52.28,20.877,37,10.14,1,79
2366,Maurycy,Steckiewicz,M,52.247,21.104,39,7.52,7,79
2367,Sebastian,Wielgos,M,52.302,20.681,30,21.02,5,79
2368,Nikodem,Twardosz,M,52.264,21.033,37,4.86,13,79
2369,Ksawery,Pałgan,M,52.257,21.058,28,5.77,7,79
2370,Sara,Flisek,F,51.969,20.73,28,25.06,2,79
2371,Miłosz,Gosek,M,52.2,20.814,32,9.31,6,80
2372,Norbert,Pawlaczek,M,52.029,21.088,39,12.98,16,80
2373,Inga,Szczerek,F,52.252,21.012,37,3.18,1,80
2374,Marek,Lepak,M,52.355,21.014,39,8.45,10,80
2375,Miłosz,Litwa,M,52.163,20.906,31,6.55,17,80
2376,Angelika,Olkowicz,F,52.05,21.055,21,10.27,12,80
2377,Tola,Buchholz,F,52.157,21.186,22,11.46,1,80
2378,Bruno,Matwiejczyk,M,52.119,20.95,36,6.57,11,80
2379,Ignacy,Starek,M,52.352,21.073,27,11.24,12,80
2380,Maks,Kręgiel,M,52.207,20.954,23,2.67,14,80
2381,Borys,Wojtach,M,52.308,20.889,23,10.91,10,80
2382,Daniel,Pierz,M,52.246,21.012,40,2.88,15,80
2383,Melania,Perlik,F,52.37,20.832,35,16.93,6,80
2384,Jan,Lesiewicz,M,52.122,21.225,37,15.15,20,80
2385,Witold,Ścieszka,M,52.188,21.158,33,8.5,11,80
2386,Fryderyk,Zaranek,M,52.203,21.016,25,0.97,20,80
2387,Grzegorz,Zasępa,M,52.162,21.038,21,3.82,10,80
2388,Róża,Kacperek,F,52.229,21.103,21,6.65,1,80
2389,Hubert,Nastaj,M,52.285,21.04,31,6.27,4,80
2390,Klara,Pela,F,52.225,21.433,34,22.9,14,80
2391,Artur,Czenczek,M,52.215,20.983,33,1.61,5,80
2392,Robert,Soroko,M,52.157,20.942,37,5.04,13,80
2393,Kajetan,Figat,M,52.224,20.945,25,3.95,3,80
2394,Olga,Linke,F,51.963,20.971,22,13.29,3,80
2395,Leonard,Kupś,M,52.27,21.032,31,5.1,4,80
2396,Cezary,Wojtak,M,52.251,20.836,20,10.71,11,80
2397,Róża,Starościak,F,52.175,20.657,22,18.39,8,80
2398,Julita,Stasica,F,52.318,20.492,36,31.29,4,80
2399,Patryk,Świgoń,M,52.325,21.052,27,8.87,14,80
2400,Gaja,Konieczek,F,52.193,20.987,40,1.02,10,80
